# Lyresong Tabulature Format
# Title: Odyssey Book 5 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 5 - 493/493 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

 92  | D5= D5 G4 D5= D5= B4= D5 B4 D5= A4 D5 D5= D5 D5 C5= C5=      | ὥς ἄρα φωνήσασα θεὰ παρέθηκε τράπεζαν                                            | 0.732
 93  | C5= D5 D5 G4= D5= G4= E4 D5 D5= D5 B4 D5= C5 A4 B4= D5=      | ἀμβροσίης πλήσασα, κέρασσε δὲ νέκταρ ἐρυθρόν.                                    | 0.730
 94  | B4= G4 B4 B4-A4 B4 D5 B4-A4 C5 D5 D5= B4 G4 E4= F4 G4 D5= B4= | αὐτὰρ ὁ πῖνε καὶ ἦσθε διάκτορος ἀργεϊφόντης.                                     | 0.732
 95  | G4= A4 G4 B4= D5= D5= D5 D5 D5= C5 A4 E4= G4 G4 B4= A4-F4    | αὐτὰρ ἐπεὶ δείπνησε καὶ ἤραρε θυμὸν ἐδωδῇ,                                       | 0.761
 96  | D5= D5 F4 G4= B4 D5 D5= B4 C5 B4= D5 B4 A4= E4 D5 D5= A4=    | καὶ τότε δή μιν ἔπεσσιν ἀμειβόμενος προσέειπεν·                                  | 0.756
 97  | A4= A4= C5-A4 A4= D5= A4 G4 G4= A4 A4 A4= A4 A4 A4= A4=      | εἰρωτᾷς μ’ἐλθόντα θεὰ θεόν· αὐτὰρ ἐγώ τοι                                        | 0.757
 98  | G4= F4= A4= A4= B4-A4 A4 F4 A4= D5= B4= D5 A4 A4= A4=        | νημερτέως τὸν μῦθον ἐνισπήσω· κέλεαι γάρ.                                        | 0.726
 99  | G4= F4 D5 B4= B4= A4= B4-A4 D5= D5 D5 A4= C5 D5 D5= D5=      | Ζεὺς ἐμέ γ’ἠνώγει δεῦρ’ ἐλθέμεν οὐκ ἐθέλοντα·                                    | 0.714
100  | A4= F4 F4 B4= G4= D5= A4 D5 D5= D5 D5 B4= C5 D5 D5= G4=      | τίς δ’ἂν ἑκὼν τοσσόνδε διαδράμοι ἁλμυρὸν ὕδωρ                                    | 0.727
101  | D5= A4 A4 F4= F4 A4 D5= A4 A4 C5-B4 D5 A4 G4= G4 A4 B4-A4 A4= | ἄσπετον; οὐδέ τις ἄγχι βροτῶν πόλις, οἵ τε θεοῖσιν                               | 0.716
102  | E4= E4 E4 E4= D5= B4= B4 B4 D5= D5= G4= E4 C5 D5= A4=        | ἱερά τε ῥέζουσι καὶ ἐξαίτους ἑκατόμβας.                                          | 0.665
103  | G4= E4 F4 G4= D5= D5= D5 B4 B4= D5 D5 B4= D5 D5 G4= F4=      | ἀλλὰ μάλ’ οὔ πως ἔστι Διὸς νόον αἰγιόχοιο                                        | 0.731
